"HID","UID","Name","CommonName","TaxID","Count","Rank","Group","Phylum","Class","Order","Family","Genus"
12346305,514962,"Potamopyrgus","Mud snails",145636,407,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
15941476,519357,"Potamopyrgus antipodarum","Mud Snail",145637,11,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
11964286,518081,"Physella acuta","Left handed sinistral snail",109671,265,"species","Molluscs","Mollusca","Gastropoda",NA,"Physidae","Physella"
33421053,533035,"Cornu aspersum","Garden snail",6535,6,"species","Molluscs","Mollusca","Gastropoda","Stylommatophora","Helicidae","Cornu"
52720518,711384,"Physella acuta","Left handed sinistral snail",109671,303,"species","Molluscs","Mollusca","Gastropoda",NA,"Physidae","Physella"
21238995,706961,"Gyraulus","Freshwater snail",65076,14,"genus","Molluscs","Mollusca","Gastropoda",NA,"Planorbidae","Gyraulus"
51575151,703526,"Potamopyrgus","Mud snails",145636,9,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
15556737,410483,"Potamopyrgus estuarinus","Mud Snail",268618,19,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
2925712,501354,"Potamopyrgus","Mud snails",145636,452,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
61710179,543306,"Potamopyrgus","Mud snails",145636,360,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
55082764,723195,"Potamopyrgus","Mud snails",145636,55,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
39896559,713062,"Potamopyrgus","Mud snails",145636,146,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
22057692,702171,"Potamopyrgus","Mud snails",145636,303,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
42173367,719651,"Potamopyrgus antipodarum","Mud Snail",145637,29,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
29007202,708845,"Potamopyrgus","Mud snails",145636,14,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
12270769,514936,"Physella","Freshwater Snail",175859,43,"genus","Molluscs","Mollusca","Gastropoda",NA,"Physidae","Physella"
35972795,533146,"Physella acuta","Left handed sinistral snail",109671,572,"species","Molluscs","Mollusca","Gastropoda",NA,"Physidae","Physella"
7511655,516567,"Physella acuta","Left handed sinistral snail",109671,211,"species","Molluscs","Mollusca","Gastropoda",NA,"Physidae","Physella"
1392477,500595,"Potamopyrgus","Mud snails",145636,427,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
16211119,401971,"Potamopyrgus antipodarum","Mud Snail",145637,6,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
9642434,508177,"Echyridella menziesii","Freshwater mussel",981778,6227,"species","Molluscs","Mollusca","Bivalvia","Unionida","Hyriidae","Echyridella"
41148844,535453,"Echyridella menziesii","Freshwater mussel",981778,1941,"species","Molluscs","Mollusca","Bivalvia","Unionida","Hyriidae","Echyridella"
20756600,704025,"Echyridella menziesii","Freshwater mussel",981778,11926,"species","Molluscs","Mollusca","Bivalvia","Unionida","Hyriidae","Echyridella"
39173828,704082,"Physella acuta","Left handed sinistral snail",109671,13,"species","Molluscs","Mollusca","Gastropoda",NA,"Physidae","Physella"
2562587,506433,"Potamopyrgus","Mud snails",145636,224,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
42627886,724653,"Potamopyrgus antipodarum","Mud Snail",145637,85,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
8542970,514929,"Potamopyrgus","Mud snails",145636,2518,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
2907241,502862,"Physella","Freshwater Snail",175859,51,"genus","Molluscs","Mollusca","Gastropoda",NA,"Physidae","Physella"
38444560,713481,"Potamopyrgus antipodarum","Mud Snail",145637,31,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
1835694,503831,"Cornu aspersum","Garden snail",6535,52,"species","Molluscs","Mollusca","Gastropoda","Stylommatophora","Helicidae","Cornu"
14264379,518998,"Physella acuta","Left handed sinistral snail",109671,161,"species","Molluscs","Mollusca","Gastropoda",NA,"Physidae","Physella"
36557287,531271,"Potamopyrgus","Mud snails",145636,210,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
28238042,714636,"Potamopyrgus antipodarum","Mud Snail",145637,54,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
1771801,503599,"Potamopyrgus","Mud snails",145636,219,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
63998525,537532,"Potamopyrgus antipodarum","Mud Snail",145637,176,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
8658880,516047,"Potamopyrgus","Mud snails",145636,304,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
58193427,730643,"Physella acuta","Left handed sinistral snail",109671,73,"species","Molluscs","Mollusca","Gastropoda",NA,"Physidae","Physella"
14843344,515766,"Potamopyrgus","Mud snails",145636,1153,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
27971286,709675,"Pettancylus sp. 'Queensland, Australia'","Freshwater limpet",419065,7,"species","Molluscs","Mollusca","Gastropoda",NA,"Ancylidae","Pettancylus"
42459339,724392,"Deroceras reticulatum","Grey field slug; Grey garden slug",145610,5,"species","Molluscs","Mollusca","Gastropoda","Stylommatophora","Agriolimacidae","Deroceras"
16215594,401980,"Potamopyrgus antipodarum","Mud Snail",145637,5,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
14240694,518791,"Physella","Freshwater Snail",175859,14,"genus","Molluscs","Mollusca","Gastropoda",NA,"Physidae","Physella"
51649629,704332,"Physella acuta","Left handed sinistral snail",109671,55,"species","Molluscs","Mollusca","Gastropoda",NA,"Physidae","Physella"
1626947,501594,"Austrolittorina","Periwinkle",196957,10,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Austrolittorina"
28610019,411412,"Potamopyrgus antipodarum","Mud Snail",145637,74,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
35178283,720273,"Potamopyrgus","Mud snails",145636,50,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
29067732,708954,"Physella acuta","Left handed sinistral snail",109671,9,"species","Molluscs","Mollusca","Gastropoda",NA,"Physidae","Physella"
16217869,401986,"Gyraulus corinna","NZ freshwater snail",10000037,48,"species","Molluscs","Mollusca","Gastropoda",NA,"Planorbidae","Gyraulus"
39789611,541175,"Deroceras","",145609,9,"genus","Molluscs","Mollusca","Gastropoda","Stylommatophora","Agriolimacidae","Deroceras"
50967303,729205,"Potamopyrgus estuarinus","Mud Snail",268618,117,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
26329835,709112,"Potamopyrgus antipodarum","Mud Snail",145637,53,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
27977603,711222,"Potamopyrgus antipodarum","Mud Snail",145637,16,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
44682313,528616,"Glyptophysa sp. NZla2","",459213,6,"species","Molluscs","Mollusca","Gastropoda",NA,"Planorbidae","Glyptophysa"
28321192,514223,"Cornu aspersum","Garden snail",6535,34,"species","Molluscs","Mollusca","Gastropoda","Stylommatophora","Helicidae","Cornu"
22282743,527647,"Physella acuta","Left handed sinistral snail",109671,83,"species","Molluscs","Mollusca","Gastropoda",NA,"Physidae","Physella"
34209717,406252,"Potamopyrgus estuarinus","Mud Snail",268618,756,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
18025162,701583,"Physella acuta","Left handed sinistral snail",109671,60,"species","Molluscs","Mollusca","Gastropoda",NA,"Physidae","Physella"
36474199,722195,"Physella","Freshwater Snail",175859,894,"genus","Molluscs","Mollusca","Gastropoda",NA,"Physidae","Physella"
15446034,521201,"Oxychilus draparnaudi","Draparnaud's glass snail",254840,6,"species","Molluscs","Mollusca","Gastropoda","Stylommatophora","Oxychilidae","Oxychilus"
3337008,507236,"Potamopyrgus antipodarum","Mud Snail",145637,18,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
6230545,400369,"Physella acuta","Left handed sinistral snail",109671,28,"species","Molluscs","Mollusca","Gastropoda",NA,"Physidae","Physella"
5203198,508998,"Potamopyrgus","Mud snails",145636,5,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
28366017,711833,"Physella","Freshwater Snail",175859,9,"genus","Molluscs","Mollusca","Gastropoda",NA,"Physidae","Physella"
23476132,412130,"Physella acuta","Left handed sinistral snail",109671,159,"species","Molluscs","Mollusca","Gastropoda",NA,"Physidae","Physella"
42022896,100718,"Potamopyrgus","Mud snails",145636,15,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
1487528,500595,"Physella acuta","Left handed sinistral snail",109671,141,"species","Molluscs","Mollusca","Gastropoda",NA,"Physidae","Physella"
1886849,504071,"Potamopyrgus","Mud snails",145636,2607,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
6086225,508165,"Austrolittorina antipodum","Banded periwinkle",196963,11,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Austrolittorina"
26330919,709114,"Potamopyrgus antipodarum","Mud Snail",145637,78,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
37866972,718293,"Potamopyrgus","Mud snails",145636,70,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
12354381,514960,"Physella","Freshwater Snail",175859,76,"genus","Molluscs","Mollusca","Gastropoda",NA,"Physidae","Physella"
1709858,502842,"Lunella smaragdus","Cats eye snail",405983,6,"species","Molluscs","Mollusca","Gastropoda","Trochida","Turbinidae","Lunella"
39044878,703693,"Potamopyrgus","Mud snails",145636,23,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
35165073,704413,"Deroceras reticulatum","Grey field slug; Grey garden slug",145610,13,"species","Molluscs","Mollusca","Gastropoda","Stylommatophora","Agriolimacidae","Deroceras"
28136160,714713,"Potamopyrgus antipodarum","Mud Snail",145637,39,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
3018237,507614,"Potamopyrgus","Mud snails",145636,119,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
43631469,724476,"Physella acuta","Left handed sinistral snail",109671,36,"species","Molluscs","Mollusca","Gastropoda",NA,"Physidae","Physella"
43643648,724842,"Potamopyrgus","Mud snails",145636,656,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
20939944,702251,"Potamopyrgus antipodarum","Mud Snail",145637,132,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
9839671,508281,"Zemelanopsis trifasciata","Brackish snail",2483214,404,"species","Molluscs","Mollusca","Gastropoda",NA,"Melanopsidae","Zemelanopsis"
37930149,718403,"Potamopyrgus antipodarum","Mud Snail",145637,1064,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
34078546,536789,"Sphaerium novaezelandiae","NZ freshwater clam",192880,21,"species","Molluscs","Mollusca","Bivalvia","Venerida","Sphaeriidae","Sphaerium"
7464252,516569,"Pseudosuccinea columella","",31228,36,"species","Molluscs","Mollusca","Gastropoda",NA,"Lymnaeidae","Pseudosuccinea"
5601379,503752,"Potamopyrgus antipodarum","Mud Snail",145637,21,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
3015442,506060,"Potamopyrgus","Mud snails",145636,18,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
16205798,401980,"Deroceras reticulatum","Grey field slug; Grey garden slug",145610,11,"species","Molluscs","Mollusca","Gastropoda","Stylommatophora","Agriolimacidae","Deroceras"
52890045,711406,"Potamopyrgus","Mud snails",145636,48,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
27869993,711911,"Echyridella menziesii","Freshwater mussel",981778,471,"species","Molluscs","Mollusca","Bivalvia","Unionida","Hyriidae","Echyridella"
15104752,401341,"Latia","NZ freshwater limpet",264263,62,"genus","Molluscs","Mollusca","Gastropoda",NA,"Latiidae","Latia"
42696042,724756,"Potamopyrgus antipodarum","Mud Snail",145637,5,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
30507864,715964,"Arion","",6542,13,"genus","Molluscs","Mollusca","Gastropoda","Stylommatophora","Arionidae","Arion"
28123381,711925,"Potamopyrgus antipodarum","Mud Snail",145637,10,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
12348813,515936,"Potamopyrgus","Mud snails",145636,395,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
25767432,709036,"Potamopyrgus antipodarum","Mud Snail",145637,14,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
23865603,530246,"Potamopyrgus","Mud snails",145636,888,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
4197360,506555,"Potamopyrgus","Mud snails",145636,119,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
3868027,505290,"Physella","Freshwater Snail",175859,95,"genus","Molluscs","Mollusca","Gastropoda",NA,"Physidae","Physella"
15894975,519066,"Milax","",145607,12,"genus","Molluscs","Mollusca","Gastropoda","Stylommatophora","Milacidae","Milax"
55767143,729172,"Potamopyrgus estuarinus","Mud Snail",268618,24,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
30426311,413145,"Potamopyrgus","Mud snails",145636,64,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
36556942,410671,"Potamopyrgus","Mud snails",145636,19,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
39778965,541153,"Potamopyrgus antipodarum","Mud Snail",145637,38,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
51575175,703531,"Potamopyrgus","Mud snails",145636,59,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
5214410,508999,"Gyraulus corinna","NZ freshwater snail",10000037,93,"species","Molluscs","Mollusca","Gastropoda",NA,"Planorbidae","Gyraulus"
2119019,505112,"Potamopyrgus antipodarum","Mud Snail",145637,8,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
21450689,707103,"Physella","Freshwater Snail",175859,5,"genus","Molluscs","Mollusca","Gastropoda",NA,"Physidae","Physella"
30499579,531531,"Deroceras reticulatum","Grey field slug; Grey garden slug",145610,33,"species","Molluscs","Mollusca","Gastropoda","Stylommatophora","Agriolimacidae","Deroceras"
21763733,707086,"Echyridella menziesii","Freshwater mussel",981778,8400,"species","Molluscs","Mollusca","Bivalvia","Unionida","Hyriidae","Echyridella"
56322263,727862,"Gyraulus corinna","NZ freshwater snail",10000037,14,"species","Molluscs","Mollusca","Gastropoda",NA,"Planorbidae","Gyraulus"
20986646,705665,"Potamopyrgus antipodarum","Mud Snail",145637,29,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
1489370,500888,"Arion","",6542,55,"genus","Molluscs","Mollusca","Gastropoda","Stylommatophora","Arionidae","Arion"
52874823,711434,"Potamopyrgus antipodarum","Mud Snail",145637,54,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
7732947,516540,"Potamopyrgus antipodarum","Mud Snail",145637,184,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
34558857,719462,"Potamopyrgus","Mud snails",145636,74,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
54996827,723193,"Sphaerium novaezelandiae","NZ freshwater clam",192880,24,"species","Molluscs","Mollusca","Bivalvia","Venerida","Sphaeriidae","Sphaerium"
14940813,515937,"Austropeplea","",55681,5,"genus","Molluscs","Mollusca","Gastropoda",NA,"Lymnaeidae","Austropeplea"
37933750,718405,"Potamopyrgus","Mud snails",145636,173,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
36806328,722656,"Potamopyrgus antipodarum","Mud Snail",145637,330,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
12888866,401607,"Potamopyrgus antipodarum","Mud Snail",145637,31,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
38390748,713451,"Echyridella menziesii","Freshwater mussel",981778,202,"species","Molluscs","Mollusca","Bivalvia","Unionida","Hyriidae","Echyridella"
19086209,527368,"Potamopyrgus","Mud snails",145636,225,"genus","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
21411847,527007,"Potamopyrgus estuarinus","Mud Snail",268618,9,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
31780459,715001,"Deroceras laeve","Marsh slug",147581,7,"species","Molluscs","Mollusca","Gastropoda","Stylommatophora","Agriolimacidae","Deroceras"
55973829,722432,"Potamopyrgus antipodarum","Mud Snail",145637,53,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
52880451,711516,"Potamopyrgus antipodarum","Mud Snail",145637,330,"species","Molluscs","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus"
